Year,state_code,Gender,Industry,Values
2020,CT,Female,Agriculture ,1545
2020,DC,Female,Agriculture ,267
2020,DE,Female,Agriculture ,914
2020,FL,Female,Agriculture ,12936
2020,GA,Female,Agriculture ,7675
2020,HI,Female,Agriculture ,2255
2020,IA,Female,Agriculture ,5922
2020,ID,Female,Agriculture ,4078
2020,IL,Female,Agriculture ,6422
2020,IN,Female,Agriculture ,4169
2020,KS,Female,Agriculture ,4118
2020,KY,Female,Agriculture ,3715
2020,LA,Female,Agriculture ,6765
2020,MA,Female,Agriculture ,2095
2020,MD,Female,Agriculture ,2198
2020,ME,Female,Agriculture ,1481
2020,MI,Female,Agriculture ,6269
2020,MN,Female,Agriculture ,6299
2020,MO,Female,Agriculture ,5388
2020,MS,Female,Agriculture ,2624
2020,MT,Female,Agriculture ,4506
2020,NC,Female,Agriculture ,7218
2020,ND,Female,Agriculture ,3206
2020,NE,Female,Agriculture ,3955
2020,NH,Female,Agriculture ,887
2020,NJ,Female,Agriculture ,3004
2020,NM,Female,Agriculture ,4324
2020,NV,Female,Agriculture ,2511
2020,NY,Female,Agriculture ,7168
2020,OH,Female,Agriculture ,5984
2020,OK,Female,Agriculture ,11238
2020,OR,Female,Agriculture ,8199
2020,PA,Female,Agriculture ,9597
2020,PR,Female,Agriculture ,839
2020,RI,Female,Agriculture ,375
2020,SC,Female,Agriculture ,2448
2020,SD,Female,Agriculture ,2490
2020,TN,Female,Agriculture ,3259
2020,TX,Female,Agriculture ,58235
2020,UT,Female,Agriculture ,2829
2020,VA,Female,Agriculture ,4246
2020,VT,Female,Agriculture ,1342
2020,WA,Female,Agriculture ,12377
2020,WI,Female,Agriculture ,8333
2020,WV,Female,Agriculture ,1563
2020,WY,Female,Agriculture ,3256
2021,AK,Female,Agriculture ,1839
2021,AL,Female,Agriculture ,3074
2021,AR,Female,Agriculture ,3499
2021,AZ,Female,Agriculture ,5968
2021,CA,Female,Agriculture ,54185
2021,CO,Female,Agriculture ,9275
2021,CT,Female,Agriculture ,1515
2021,DC,Female,Agriculture ,367
2021,DE,Female,Agriculture ,839
2021,FL,Female,Agriculture ,13684
2021,GA,Female,Agriculture ,8367
2021,HI,Female,Agriculture ,2097
2021,IA,Female,Agriculture ,5991
2021,ID,Female,Agriculture ,3925
2021,IL,Female,Agriculture ,6651
2021,IN,Female,Agriculture ,4407
2021,KS,Female,Agriculture ,4021
2021,KY,Female,Agriculture ,3746
2021,LA,Female,Agriculture ,6115
2021,MA,Female,Agriculture ,2598
2021,MD,Female,Agriculture ,2446
2021,ME,Female,Agriculture ,1632
2021,MI,Female,Agriculture ,6778
2021,MN,Female,Agriculture ,6622
2021,MO,Female,Agriculture ,5351
2021,MS,Female,Agriculture ,2592
2021,MT,Female,Agriculture ,4130
2021,NC,Female,Agriculture ,7119
2021,ND,Female,Agriculture ,3182
2021,NE,Female,Agriculture ,3796
2021,NH,Female,Agriculture ,865
2021,NJ,Female,Agriculture ,3150
2021,NM,Female,Agriculture ,4319
2021,NV,Female,Agriculture ,2780
2021,NY,Female,Agriculture ,7336
2021,OH,Female,Agriculture ,6119
2021,OK,Female,Agriculture ,10966
2021,OR,Female,Agriculture ,8074
2021,PA,Female,Agriculture ,9821
2021,PR,Female,Agriculture ,889
2021,RI,Female,Agriculture ,299
2021,SC,Female,Agriculture ,2121
2021,SD,Female,Agriculture ,2589
2021,TN,Female,Agriculture ,3805
2021,TX,Female,Agriculture ,56884
2021,UT,Female,Agriculture ,2817
2021,VA,Female,Agriculture ,3891
2021,VT,Female,Agriculture ,1391
2021,WA,Female,Agriculture ,12638
2021,WI,Female,Agriculture ,8778
2021,WV,Female,Agriculture ,1174
2021,WY,Female,Agriculture ,2723
2019,AK,Female,Construction,1663
2019,AL,Female,Construction,10515
2019,AR,Female,Construction,5201
2019,AZ,Female,Construction,16550
2019,CA,Female,Construction,77591
2019,CO,Female,Construction,17332
2019,CT,Female,Construction,6455
2019,DC,Female,Construction,1086
2019,DE,Female,Construction,2110
2019,FL,Female,Construction,59153
2019,GA,Female,Construction,21952
2019,HI,Female,Construction,4312
2019,IA,Female,Construction,6037
2019,ID,Female,Construction,3779
2019,IL,Female,Construction,20413
2019,IN,Female,Construction,12223
2019,KS,Female,Construction,6496
2019,KY,Female,Construction,6871
2019,LA,Female,Construction,13116
2019,MA,Female,Construction,12082
2019,MD,Female,Construction,17050
2019,ME,Female,Construction,2382
2019,MI,Female,Construction,14773
2019,MN,Female,Construction,11066
2019,MO,Female,Construction,11851
2019,MS,Female,Construction,4369
2019,MT,Female,Construction,2455
2019,NC,Female,Construction,21930
2019,ND,Female,Construction,2103
2019,NE,Female,Construction,4068
2019,NH,Female,Construction,2782
2019,NJ,Female,Construction,16374
2019,NM,Female,Construction,3770
2019,NV,Female,Construction,7224
2019,NY,Female,Construction,34218
2019,OH,Female,Construction,20729
2019,OK,Female,Construction,7540
2019,OR,Female,Construction,9429
2019,PA,Female,Construction,23025
2019,PR,Female,Construction,2897
2019,RI,Female,Construction,1598
2019,SC,Female,Construction,11862
2019,SD,Female,Construction,1716
2019,TN,Female,Construction,13023
2019,TX,Female,Construction,75380
2019,UT,Female,Construction,5803
2019,VA,Female,Construction,22305
2019,VT,Female,Construction,1429
2019,WA,Female,Construction,18859
2019,WI,Female,Construction,10763
2019,WV,Female,Construction,3066
2019,WY,Female,Construction,1272
2020,AK,Female,Construction,2006
2020,AL,Female,Construction,10952
2020,AR,Female,Construction,5610
2020,AZ,Female,Construction,18202
2020,CA,Female,Construction,82223
2020,CO,Female,Construction,18676
2020,CT,Female,Construction,6385
2020,DC,Female,Construction,1507
2020,DE,Female,Construction,2298
2020,FL,Female,Construction,66342
2020,GA,Female,Construction,24164
2020,HI,Female,Construction,4236
2020,IA,Female,Construction,6408
2020,ID,Female,Construction,4200
2020,IL,Female,Construction,22161
2020,IN,Female,Construction,13540
2020,KS,Female,Construction,6490
2020,KY,Female,Construction,8209
2020,LA,Female,Construction,13301
2020,MA,Female,Construction,12699
2020,MD,Female,Construction,19151
2020,ME,Female,Construction,2350
2020,MI,Female,Construction,16040
2020,MN,Female,Construction,12027
2020,MO,Female,Construction,12205
2020,MS,Female,Construction,5382
2020,MT,Female,Construction,2406
2020,NC,Female,Construction,24095
2020,ND,Female,Construction,2503
2020,NE,Female,Construction,4236
2020,NH,Female,Construction,2929
2020,NJ,Female,Construction,17106
2020,NM,Female,Construction,4073
2020,NV,Female,Construction,8358
2020,NY,Female,Construction,35363
2020,OH,Female,Construction,22382
2020,OK,Female,Construction,8134
2020,OR,Female,Construction,9803
2020,PA,Female,Construction,22854
2020,PR,Female,Construction,2557
2020,RI,Female,Construction,1942
2020,SC,Female,Construction,12312
2020,SD,Female,Construction,1811
2020,TN,Female,Construction,14032
2020,TX,Female,Construction,84203
2020,UT,Female,Construction,6641
2020,VA,Female,Construction,22201
2020,VT,Female,Construction,1485
2020,WA,Female,Construction,20173
2020,WI,Female,Construction,11317
2020,WV,Female,Construction,2792
2020,WY,Female,Construction,1526
2021,AK,Female,Construction,2200
2021,AL,Female,Construction,10964
2021,AR,Female,Construction,5765
2021,AZ,Female,Construction,19061
2021,CA,Female,Construction,84409
2021,CO,Female,Construction,20092
2021,CT,Female,Construction,6985
2021,DC,Female,Construction,1353
2021,DE,Female,Construction,2534
2021,FL,Female,Construction,71898
2021,GA,Female,Construction,26113
2021,HI,Female,Construction,4205
2021,IA,Female,Construction,6468
2021,ID,Female,Construction,4867
2021,IL,Female,Construction,22753
2021,IN,Female,Construction,13744
2021,KS,Female,Construction,6404
2021,KY,Female,Construction,8431
2021,LA,Female,Construction,13341
2021,MA,Female,Construction,13365
2021,MD,Female,Construction,20562
2021,ME,Female,Construction,2979
2021,MI,Female,Construction,16127
2021,MN,Female,Construction,13024
2021,MO,Female,Construction,12767
2021,MS,Female,Construction,5508
2021,MT,Female,Construction,2580
2021,NC,Female,Construction,25735
2021,ND,Female,Construction,2226
2021,NE,Female,Construction,4691
2021,NH,Female,Construction,3226
2021,NJ,Female,Construction,18472
2021,NM,Female,Construction,3999
2021,NV,Female,Construction,8399
2021,NY,Female,Construction,36958
2021,OH,Female,Construction,23940
2021,OK,Female,Construction,8308
2021,OR,Female,Construction,10785
2021,PA,Female,Construction,23404
2021,PR,Female,Construction,2826
2021,RI,Female,Construction,2468
2021,SC,Female,Construction,12717
2021,SD,Female,Construction,1822
2021,TN,Female,Construction,14509
2021,TX,Female,Construction,86891
2021,UT,Female,Construction,7290
2021,VA,Female,Construction,23178
2021,VT,Female,Construction,1420
2021,WA,Female,Construction,20821
2021,WI,Female,Construction,11609
2021,WV,Female,Construction,2654
2021,WY,Female,Construction,1618
2019,AK,Female,Manufacturing,2122
2019,AL,Female,Manufacturing,69382
2019,AR,Female,Manufacturing,43593
2019,AZ,Female,Manufacturing,48708
2019,CA,Female,Manufacturing,428317
2019,CO,Female,Manufacturing,42197
2019,CT,Female,Manufacturing,46774
2019,DC,Female,Manufacturing,1601
2019,DE,Female,Manufacturing,9794
2019,FL,Female,Manufacturing,115118
2019,GA,Female,Manufacturing,138087
2019,HI,Female,Manufacturing,4981
2019,IA,Female,Manufacturing,56231
2019,ID,Female,Manufacturing,15832
2019,IL,Female,Manufacturing,186789
2019,IN,Female,Manufacturing,141974
2019,KS,Female,Manufacturing,38944
2019,KY,Female,Manufacturing,64483
2019,LA,Female,Manufacturing,24510
2019,MA,Female,Manufacturing,80852
2019,MD,Female,Manufacturing,34173
2019,ME,Female,Manufacturing,10137
2019,MI,Female,Manufacturing,189256
2019,MN,Female,Manufacturing,97973
2019,MO,Female,Manufacturing,78924
2019,MS,Female,Manufacturing,40645
2019,MT,Female,Manufacturing,4180
2019,NC,Female,Manufacturing,155042
2019,ND,Female,Manufacturing,5145
2019,NE,Female,Manufacturing,24472
2019,NH,Female,Manufacturing,22894
2019,NJ,Female,Manufacturing,109269
2019,NM,Female,Manufacturing,6991
2019,NV,Female,Manufacturing,14096
2019,NY,Female,Manufacturing,140279
2019,OH,Female,Manufacturing,188843
2019,OK,Female,Manufacturing,31697
2019,OR,Female,Manufacturing,46630
2019,PA,Female,Manufacturing,165774
2019,PR,Female,Manufacturing,27781
2019,RI,Female,Manufacturing,14845
2019,SC,Female,Manufacturing,75296
2019,SD,Female,Manufacturing,10073
2019,TN,Female,Manufacturing,98724
2019,TX,Female,Manufacturing,242073
2019,UT,Female,Manufacturing,32917
2019,VA,Female,Manufacturing,68738
2019,VT,Female,Manufacturing,7888
2019,WA,Female,Manufacturing,71697
2019,WI,Female,Manufacturing,130074
2019,WV,Female,Manufacturing,9978
2019,WY,Female,Manufacturing,1346
2020,AK,Female,Manufacturing,1886
2020,AL,Female,Manufacturing,69775
2020,AR,Female,Manufacturing,44187
2020,AZ,Female,Manufacturing,50273
2020,CA,Female,Manufacturing,423255
2020,CO,Female,Manufacturing,43426
2020,CT,Female,Manufacturing,46867
2020,DC,Female,Manufacturing,1506
2020,DE,Female,Manufacturing,9993
2020,FL,Female,Manufacturing,116712
2020,GA,Female,Manufacturing,138454
2020,HI,Female,Manufacturing,4485
2020,IA,Female,Manufacturing,54752
2020,ID,Female,Manufacturing,16421
2020,IL,Female,Manufacturing,180573
2020,IN,Female,Manufacturing,140223
2020,KS,Female,Manufacturing,40718
2020,KY,Female,Manufacturing,63584
2020,LA,Female,Manufacturing,23524
2020,MA,Female,Manufacturing,83636
2020,MD,Female,Manufacturing,35813
2020,ME,Female,Manufacturing,10416
2020,MI,Female,Manufacturing,187791
2020,MN,Female,Manufacturing,99004
2020,MO,Female,Manufacturing,80366
2020,MS,Female,Manufacturing,40159
2020,MT,Female,Manufacturing,4629
2020,NC,Female,Manufacturing,155721
2020,ND,Female,Manufacturing,5395
2020,NE,Female,Manufacturing,24608
2020,NH,Female,Manufacturing,23135
2020,NJ,Female,Manufacturing,109681
2020,NM,Female,Manufacturing,6906
2020,NV,Female,Manufacturing,15008
2020,NY,Female,Manufacturing,138282
2020,OH,Female,Manufacturing,186518
2020,OK,Female,Manufacturing,32467
2020,OR,Female,Manufacturing,45866
2020,PA,Female,Manufacturing,163118
2020,PR,Female,Manufacturing,27476
2020,RI,Female,Manufacturing,13817
2020,SC,Female,Manufacturing,74496
2020,SD,Female,Manufacturing,10021
2020,TN,Female,Manufacturing,99379
2020,TX,Female,Manufacturing,246331
2020,UT,Female,Manufacturing,32855
2020,VA,Female,Manufacturing,69638
2020,VT,Female,Manufacturing,7929
2020,WA,Female,Manufacturing,70051
2020,WI,Female,Manufacturing,130265
2020,WV,Female,Manufacturing,10226
2020,WY,Female,Manufacturing,1701
2021,AK,Female,Manufacturing,1978
2021,AL,Female,Manufacturing,69999
2021,AR,Female,Manufacturing,43316
2021,AZ,Female,Manufacturing,50988
2021,CA,Female,Manufacturing,422787
2021,CO,Female,Manufacturing,45856
2021,CT,Female,Manufacturing,47369
2021,DC,Female,Manufacturing,1464
2021,DE,Female,Manufacturing,9799
2021,FL,Female,Manufacturing,119892
2021,GA,Female,Manufacturing,140502
2021,HI,Female,Manufacturing,4639
2021,IA,Female,Manufacturing,55496
2021,ID,Female,Manufacturing,17073
2021,IL,Female,Manufacturing,179802
2021,IN,Female,Manufacturing,139867
2021,KS,Female,Manufacturing,40065
2021,KY,Female,Manufacturing,63060
2021,LA,Female,Manufacturing,24066
2021,MA,Female,Manufacturing,85146
2021,MD,Female,Manufacturing,36864
2021,ME,Female,Manufacturing,10611
2021,MI,Female,Manufacturing,189027
2021,MN,Female,Manufacturing,99670
2021,MO,Female,Manufacturing,80552
2021,MS,Female,Manufacturing,38414
2021,MT,Female,Manufacturing,4472
2021,NC,Female,Manufacturing,155640
2021,ND,Female,Manufacturing,5424
2021,NE,Female,Manufacturing,25704
2021,NH,Female,Manufacturing,23459
2021,NJ,Female,Manufacturing,112970
2021,NM,Female,Manufacturing,6931
2021,NV,Female,Manufacturing,15814
2021,NY,Female,Manufacturing,136416
2021,OH,Female,Manufacturing,186881
2021,OK,Female,Manufacturing,32963
2021,OR,Female,Manufacturing,44692
2021,PA,Female,Manufacturing,166105
2021,PR,Female,Manufacturing,26695
2021,RI,Female,Manufacturing,14020
2021,SC,Female,Manufacturing,74982
2021,SD,Female,Manufacturing,9744
2021,TN,Female,Manufacturing,100597
2021,TX,Female,Manufacturing,251110
2021,UT,Female,Manufacturing,35080
2021,VA,Female,Manufacturing,70271
2021,VT,Female,Manufacturing,7444
2021,WA,Female,Manufacturing,68813
2021,WI,Female,Manufacturing,130178
2021,WV,Female,Manufacturing,9414
2021,WY,Female,Manufacturing,1752
2019,AK,Female,Wholesale trade,1147
2019,AL,Female,Wholesale trade,10897
2019,AR,Female,Wholesale trade,7020
2019,AZ,Female,Wholesale trade,14740
2019,CA,Female,Wholesale trade,131413
2019,CO,Female,Wholesale trade,15708
2019,CT,Female,Wholesale trade,10275
2019,DC,Female,Wholesale trade,506
2019,DE,Female,Wholesale trade,2089
2019,FL,Female,Wholesale trade,60301
2019,GA,Female,Wholesale trade,34251
2019,HI,Female,Wholesale trade,3794
2019,IA,Female,Wholesale trade,8383
2019,ID,Female,Wholesale trade,4414
2019,IL,Female,Wholesale trade,48984
2019,IN,Female,Wholesale trade,17963
2019,KS,Female,Wholesale trade,8057
2019,KY,Female,Wholesale trade,10417
2019,LA,Female,Wholesale trade,10301
2019,MA,Female,Wholesale trade,18202
2019,MD,Female,Wholesale trade,11551
2019,ME,Female,Wholesale trade,2417
2019,MI,Female,Wholesale trade,22529
2019,MN,Female,Wholesale trade,18711
2019,MO,Female,Wholesale trade,18083
2019,MS,Female,Wholesale trade,6388
2019,MT,Female,Wholesale trade,2070
2019,NC,Female,Wholesale trade,28010
2019,ND,Female,Wholesale trade,2284
2019,NE,Female,Wholesale trade,4828
2019,NH,Female,Wholesale trade,4404
2019,NJ,Female,Wholesale trade,40179
2019,NM,Female,Wholesale trade,3036
2019,NV,Female,Wholesale trade,7451
2019,NY,Female,Wholesale trade,54023
2019,OH,Female,Wholesale trade,34470
2019,OK,Female,Wholesale trade,9577
2019,OR,Female,Wholesale trade,11768
2019,PA,Female,Wholesale trade,37812
2019,PR,Female,Wholesale trade,6012
2019,RI,Female,Wholesale trade,2682
2019,SC,Female,Wholesale trade,12580
2019,SD,Female,Wholesale trade,1943
2019,TN,Female,Wholesale trade,19183
2019,TX,Female,Wholesale trade,88470
2019,UT,Female,Wholesale trade,7419
2019,VA,Female,Wholesale trade,16303
2019,VT,Female,Wholesale trade,1231
2019,WA,Female,Wholesale trade,22465
2019,WI,Female,Wholesale trade,18533
2019,WV,Female,Wholesale trade,2225
2019,WY,Female,Wholesale trade,890
2020,AK,Female,Wholesale trade,1192
2020,AL,Female,Wholesale trade,11788
2020,AR,Female,Wholesale trade,7367
2020,AZ,Female,Wholesale trade,14607
2020,CA,Female,Wholesale trade,127679
2020,CO,Female,Wholesale trade,15612
2020,CT,Female,Wholesale trade,10037
2020,DC,Female,Wholesale trade,453
2020,DE,Female,Wholesale trade,2261
2020,FL,Female,Wholesale trade,60205
2020,GA,Female,Wholesale trade,34092
2020,HI,Female,Wholesale trade,3700
2020,IA,Female,Wholesale trade,8473
2020,ID,Female,Wholesale trade,3787
2020,IL,Female,Wholesale trade,49474
2020,IN,Female,Wholesale trade,17699
2020,KS,Female,Wholesale trade,7554
2020,KY,Female,Wholesale trade,10402
2020,LA,Female,Wholesale trade,10765
2020,MA,Female,Wholesale trade,18948
2020,MD,Female,Wholesale trade,11690
2020,ME,Female,Wholesale trade,2427
2020,MI,Female,Wholesale trade,22755
2020,MN,Female,Wholesale trade,18628
2020,MO,Female,Wholesale trade,18342
2020,MS,Female,Wholesale trade,6276
2020,MT,Female,Wholesale trade,1883
2020,NC,Female,Wholesale trade,28479
2020,ND,Female,Wholesale trade,2075
2020,NE,Female,Wholesale trade,4873
2020,NH,Female,Wholesale trade,4367
2020,NJ,Female,Wholesale trade,39026
2020,NM,Female,Wholesale trade,3019
2020,NV,Female,Wholesale trade,7159
2020,NY,Female,Wholesale trade,51458
2020,OH,Female,Wholesale trade,33076
2020,OK,Female,Wholesale trade,10660
2020,OR,Female,Wholesale trade,10889
2020,PA,Female,Wholesale trade,36475
2020,PR,Female,Wholesale trade,5662
2020,RI,Female,Wholesale trade,2555
2020,SC,Female,Wholesale trade,13548
2020,SD,Female,Wholesale trade,1934
2020,TN,Female,Wholesale trade,18699
2020,TX,Female,Wholesale trade,87118
2020,UT,Female,Wholesale trade,7256
2020,VA,Female,Wholesale trade,16764
2020,VT,Female,Wholesale trade,1052
2020,WA,Female,Wholesale trade,21762
2020,WI,Female,Wholesale trade,17917
2020,WV,Female,Wholesale trade,2027
2020,WY,Female,Wholesale trade,868
2021,AK,Female,Wholesale trade,988
2021,AL,Female,Wholesale trade,11260
2021,AR,Female,Wholesale trade,7624
2021,AZ,Female,Wholesale trade,14537
2021,CA,Female,Wholesale trade,124104
2021,CO,Female,Wholesale trade,16214
2021,CT,Female,Wholesale trade,9912
2021,DC,Female,Wholesale trade,472
2021,DE,Female,Wholesale trade,2320
2021,FL,Female,Wholesale trade,58833
2021,GA,Female,Wholesale trade,32640
2021,HI,Female,Wholesale trade,3775
2021,IA,Female,Wholesale trade,8316
2021,ID,Female,Wholesale trade,3837
2021,IL,Female,Wholesale trade,49286
2021,IN,Female,Wholesale trade,16878
2021,KS,Female,Wholesale trade,7769
2021,KY,Female,Wholesale trade,10154
2021,LA,Female,Wholesale trade,9723
2021,MA,Female,Wholesale trade,18709
2021,MD,Female,Wholesale trade,11949
2021,ME,Female,Wholesale trade,2590
2021,MI,Female,Wholesale trade,21740
2021,MN,Female,Wholesale trade,18735
2021,MO,Female,Wholesale trade,18358
2021,MS,Female,Wholesale trade,5594
2021,MT,Female,Wholesale trade,1554
2021,NC,Female,Wholesale trade,28414
2021,ND,Female,Wholesale trade,2018
2021,NE,Female,Wholesale trade,4886
2021,NH,Female,Wholesale trade,4152
2021,NJ,Female,Wholesale trade,39443
2021,NM,Female,Wholesale trade,3200
2021,NV,Female,Wholesale trade,6044
2021,NY,Female,Wholesale trade,50384
2021,OH,Female,Wholesale trade,31874
2021,OK,Female,Wholesale trade,9478
2021,OR,Female,Wholesale trade,10895
2021,PA,Female,Wholesale trade,37582
2021,PR,Female,Wholesale trade,5549
2021,RI,Female,Wholesale trade,2591
2021,SC,Female,Wholesale trade,13191
2021,SD,Female,Wholesale trade,1917
2021,TN,Female,Wholesale trade,18195
2021,TX,Female,Wholesale trade,84679
2021,UT,Female,Wholesale trade,6922
2021,VA,Female,Wholesale trade,17060
2021,VT,Female,Wholesale trade,994
2021,WA,Female,Wholesale trade,21768
2021,WI,Female,Wholesale trade,17985
2021,WV,Female,Wholesale trade,1805
2021,WY,Female,Wholesale trade,720
2019,AK,Female,Retail trade,9197
2019,AL,Female,Retail trade,66431
2019,AR,Female,Retail trade,50884
2019,AZ,Female,Retail trade,98728
2019,CA,Female,Retail trade,476210
2019,CO,Female,Retail trade,79177
2019,CT,Female,Retail trade,42396
2019,DC,Female,Retail trade,4071
2019,DE,Female,Retail trade,13244
2019,FL,Female,Retail trade,319254
2019,GA,Female,Retail trade,152408
2019,HI,Female,Retail trade,25639
2019,IA,Female,Retail trade,45657
2019,ID,Female,Retail trade,24996
2019,IL,Female,Retail trade,164397
2019,IN,Female,Retail trade,91633
2019,KS,Female,Retail trade,39660
2019,KY,Female,Retail trade,60362
2019,LA,Female,Retail trade,69073
2019,MA,Female,Retail trade,78229
2019,MD,Female,Retail trade,70756
2019,ME,Female,Retail trade,20502
2019,MI,Female,Retail trade,120672
2019,MN,Female,Retail trade,77315
2019,MO,Female,Retail trade,88615
2019,MS,Female,Retail trade,39557
2019,MT,Female,Retail trade,15815
2019,NC,Female,Retail trade,141742
2019,ND,Female,Retail trade,11960
2019,NE,Female,Retail trade,28942
2019,NH,Female,Retail trade,19907
2019,NJ,Female,Retail trade,118378
2019,NM,Female,Retail trade,26809
2019,NV,Female,Retail trade,46852
2019,NY,Female,Retail trade,222419
2019,OH,Female,Retail trade,166408
2019,OK,Female,Retail trade,57496
2019,OR,Female,Retail trade,57270
2019,PA,Female,Retail trade,168934
2019,PR,Female,Retail trade,29811
2019,RI,Female,Retail trade,13528
2019,SC,Female,Retail trade,75079
2019,SD,Female,Retail trade,12142
2019,TN,Female,Retail trade,99217
2019,TX,Female,Retail trade,411557
2019,UT,Female,Retail trade,39829
2019,VA,Female,Retail trade,110517
2019,VT,Female,Retail trade,9188
2019,WA,Female,Retail trade,109111
2019,WI,Female,Retail trade,83757
2019,WV,Female,Retail trade,24480
2019,WY,Female,Retail trade,8797
2020,AK,Female,Retail trade,8599
2020,AL,Female,Retail trade,68676
2020,AR,Female,Retail trade,51380
2020,AZ,Female,Retail trade,100001
2020,CA,Female,Retail trade,479186
2020,CO,Female,Retail trade,77592
2020,CT,Female,Retail trade,41452
2020,DC,Female,Retail trade,4677
2020,DE,Female,Retail trade,13006
2020,FL,Female,Retail trade,320718
2020,GA,Female,Retail trade,154168
2020,HI,Female,Retail trade,25232
2020,IA,Female,Retail trade,44823
2020,ID,Female,Retail trade,25448
2020,IL,Female,Retail trade,164780
2020,IN,Female,Retail trade,92567
2020,KS,Female,Retail trade,40778
2020,KY,Female,Retail trade,58759
2020,LA,Female,Retail trade,67970
2020,MA,Female,Retail trade,78301
2020,MD,Female,Retail trade,69828
2020,ME,Female,Retail trade,20732
2020,MI,Female,Retail trade,122182
2020,MN,Female,Retail trade,73674
2020,MO,Female,Retail trade,89242
2020,MS,Female,Retail trade,38618
2020,MT,Female,Retail trade,16625
2020,NC,Female,Retail trade,146265
2020,ND,Female,Retail trade,11286
2020,NE,Female,Retail trade,27169
2020,NH,Female,Retail trade,21041
2020,NJ,Female,Retail trade,114828
2020,NM,Female,Retail trade,25899
2020,NV,Female,Retail trade,47499
2020,NY,Female,Retail trade,217559
2020,OH,Female,Retail trade,165497
2020,OK,Female,Retail trade,57439
2020,OR,Female,Retail trade,58314
2020,PA,Female,Retail trade,168933
2020,PR,Female,Retail trade,30674
2020,RI,Female,Retail trade,13451
2020,SC,Female,Retail trade,75832
2020,SD,Female,Retail trade,12397
2020,TN,Female,Retail trade,99589
2020,TX,Female,Retail trade,409817
2020,UT,Female,Retail trade,41057
2020,VA,Female,Retail trade,109114
2020,VT,Female,Retail trade,8868
2020,WA,Female,Retail trade,112556
2020,WI,Female,Retail trade,83786
2020,WV,Female,Retail trade,24825
2020,WY,Female,Retail trade,8435
2021,AK,Female,Retail trade,8630
2021,AL,Female,Retail trade,70767
2021,AR,Female,Retail trade,51668
2021,AZ,Female,Retail trade,99530
2021,CA,Female,Retail trade,474637
2021,CO,Female,Retail trade,76342
2021,CT,Female,Retail trade,41890
2021,DC,Female,Retail trade,4708
2021,DE,Female,Retail trade,12863
2021,FL,Female,Retail trade,325679
2021,GA,Female,Retail trade,158121
2021,HI,Female,Retail trade,24734
2021,IA,Female,Retail trade,44778
2021,ID,Female,Retail trade,25650
2021,IL,Female,Retail trade,160339
2021,IN,Female,Retail trade,92286
2021,KS,Female,Retail trade,40705
2021,KY,Female,Retail trade,59993
2021,LA,Female,Retail trade,67826
2021,MA,Female,Retail trade,78286
2021,MD,Female,Retail trade,69066
2021,ME,Female,Retail trade,20827
2021,MI,Female,Retail trade,122789
2021,MN,Female,Retail trade,75021
2021,MO,Female,Retail trade,89325
2021,MS,Female,Retail trade,39723
2021,MT,Female,Retail trade,16669
2021,NC,Female,Retail trade,145849
2021,ND,Female,Retail trade,10810
2021,NE,Female,Retail trade,26549
2021,NH,Female,Retail trade,20751
2021,NJ,Female,Retail trade,118078
2021,NM,Female,Retail trade,26121
2021,NV,Female,Retail trade,47759
2021,NY,Female,Retail trade,218440
2021,OH,Female,Retail trade,167614
2021,OK,Female,Retail trade,56607
2021,OR,Female,Retail trade,59047
2021,PA,Female,Retail trade,168702
2021,PR,Female,Retail trade,32623
2021,RI,Female,Retail trade,13659
2021,SC,Female,Retail trade,74352
2021,SD,Female,Retail trade,12120
2021,TN,Female,Retail trade,100813
2021,TX,Female,Retail trade,412479
2021,UT,Female,Retail trade,41894
2021,VA,Female,Retail trade,106355
2021,VT,Female,Retail trade,9342
2021,WA,Female,Retail trade,111596
2021,WI,Female,Retail trade,84444
2021,WV,Female,Retail trade,25412
2021,WY,Female,Retail trade,8756
2019,AK,Female,Transportation warehousing utilities,5222
2019,AL,Female,Transportation warehousing utilities,19739
2019,AR,Female,Transportation warehousing utilities,13869
2019,AZ,Female,Transportation warehousing utilities,31271
2019,CA,Female,Transportation warehousing utilities,174318
2019,CO,Female,Transportation warehousing utilities,22119
2019,CT,Female,Transportation warehousing utilities,12909
2019,DC,Female,Transportation warehousing utilities,2654
2019,DE,Female,Transportation warehousing utilities,3564
2019,FL,Female,Transportation warehousing utilities,94730
2019,GA,Female,Transportation warehousing utilities,64838
2019,HI,Female,Transportation warehousing utilities,9987
2019,IA,Female,Transportation warehousing utilities,11969
2019,ID,Female,Transportation warehousing utilities,5032
2019,IL,Female,Transportation warehousing utilities,72484
2019,IN,Female,Transportation warehousing utilities,31493
2019,KS,Female,Transportation warehousing utilities,10987
2019,KY,Female,Transportation warehousing utilities,22252
2019,LA,Female,Transportation warehousing utilities,18423
2019,MA,Female,Transportation warehousing utilities,22012
2019,MD,Female,Transportation warehousing utilities,26543
2019,ME,Female,Transportation warehousing utilities,4200
2019,MI,Female,Transportation warehousing utilities,37807
2019,MN,Female,Transportation warehousing utilities,21901
2019,MO,Female,Transportation warehousing utilities,26388
2019,MS,Female,Transportation warehousing utilities,12556
2019,MT,Female,Transportation warehousing utilities,4076
2019,NC,Female,Transportation warehousing utilities,41580
2019,ND,Female,Transportation warehousing utilities,3101
2019,NE,Female,Transportation warehousing utilities,8770
